datetime,season,weather,daytype,temp,atemp,humidity,windspeed,casual,registered,count
2012-04-03 12:00:00,summer,clear,workingday,21.32,25.0,25,0.0,101,230,331
2012-04-03 13:00:00,summer,clear,workingday,22.96,26.515,19,16.9979,120,225,345
2012-04-03 14:00:00,summer,clear,workingday,22.96,26.515,21,15.0013,120,191,311
2012-04-03 15:00:00,summer,clear,workingday,24.6,29.545,20,12.998,109,207,316
2012-04-03 16:00:00,summer,clear,workingday,25.42,30.305,21,11.0014,145,340,485
2012-04-03 17:00:00,summer,clear,workingday,25.42,30.305,17,12.998,123,634,757
2012-04-03 18:00:00,summer,clear,workingday,24.6,30.305,26,11.0014,139,661,800
2012-04-03 19:00:00,summer,clear,workingday,22.96,26.515,26,7.0015,98,460,558
2012-04-03 20:00:00,summer,clear,workingday,22.96,26.515,24,8.9981,54,325,379
2012-04-03 21:00:00,summer,clear,workingday,22.14,25.76,45,0.0,33,210,243
2012-04-03 22:00:00,summer,clear,workingday,20.5,24.24,51,0.0,25,133,158
2012-04-03 23:00:00,summer,clear,workingday,20.5,24.24,59,0.0,13,66,79
2012-04-04 00:00:00,summer,clear,workingday,19.68,23.485,48,0.0,18,23,41
2012-04-04 01:00:00,summer,clear,workingday,18.86,22.725,59,0.0,0,11,11
2012-04-04 02:00:00,summer,clear,workingday,18.86,22.725,51,0.0,0,5,5
2012-04-04 03:00:00,summer,clear,workingday,18.04,21.97,58,6.0032,0,3,3
2012-04-04 04:00:00,summer,clear,workingday,17.22,21.21,67,6.0032,0,1,1
2012-04-04 05:00:00,summer,clear,workingday,17.22,21.21,67,6.0032,0,27,27
2012-04-04 06:00:00,summer,cloudy,workingday,17.22,21.21,58,0.0,6,120,126
2012-04-04 07:00:00,summer,cloudy,workingday,18.04,21.97,62,0.0,12,354,366
2012-04-04 08:00:00,summer,cloudy,workingday,18.04,21.97,72,7.0015,31,653,684
2012-04-04 09:00:00,summer,cloudy,workingday,19.68,23.485,55,8.9981,47,316,363
2012-04-04 10:00:00,summer,cloudy,workingday,22.14,25.76,45,8.9981,68,99,167
2012-04-04 11:00:00,summer,cloudy,workingday,24.6,31.06,43,23.9994,61,152,213
2012-04-04 12:00:00,summer,cloudy,workingday,24.6,31.06,46,27.9993,73,210,283
2012-04-04 13:00:00,summer,cloudy,workingday,24.6,31.06,46,16.9979,70,181,251
2012-04-04 14:00:00,summer,cloudy,workingday,25.42,31.06,46,12.998,82,176,258
2012-04-04 15:00:00,summer,cloudy,workingday,26.24,31.06,44,19.0012,86,182,268
2012-04-04 16:00:00,summer,cloudy,workingday,26.24,31.06,44,19.0012,86,304,390
2012-04-04 17:00:00,summer,clear,workingday,27.06,31.06,41,19.9995,99,645,744
2012-04-04 18:00:00,summer,clear,workingday,27.06,31.06,41,16.9979,113,646,759
2012-04-04 19:00:00,summer,clear,workingday,27.06,31.06,39,15.0013,75,419,494
2012-04-04 20:00:00,summer,clear,workingday,26.24,31.06,27,15.0013,39,333,372
2012-04-04 21:00:00,summer,clear,workingday,24.6,30.305,23,22.0028,43,255,298
2012-04-04 22:00:00,summer,clear,workingday,22.96,26.515,22,11.0014,30,151,181
2012-04-04 23:00:00,summer,clear,workingday,21.32,25.0,23,27.9993,19,112,131
2012-04-05 00:00:00,summer,clear,workingday,21.32,25.0,23,27.9993,12,33,45
2012-04-05 01:00:00,summer,clear,workingday,19.68,23.485,27,22.0028,4,9,13
2012-04-05 02:00:00,summer,clear,workingday,18.86,22.725,33,30.0026,7,11,18
2012-04-05 03:00:00,summer,clear,workingday,17.22,21.21,41,19.9995,0,5,5
2012-04-05 04:00:00,summer,clear,workingday,15.58,19.695,43,19.0012,0,1,1
2012-04-05 05:00:00,summer,clear,workingday,15.58,19.695,43,19.0012,1,28,29
2012-04-05 06:00:00,summer,clear,workingday,14.76,16.665,46,22.0028,8,118,126
2012-04-05 07:00:00,summer,clear,workingday,13.94,16.665,49,12.998,15,339,354
2012-04-05 08:00:00,summer,clear,workingday,14.76,17.425,46,15.0013,28,610,638
2012-04-05 09:00:00,summer,clear,workingday,16.4,20.455,37,16.9979,61,290,351
2012-04-05 10:00:00,summer,clear,workingday,17.22,21.21,35,19.0012,88,158,246
2012-04-05 11:00:00,summer,cloudy,workingday,17.22,21.21,38,15.0013,109,159,268
2012-04-05 12:00:00,summer,clear,workingday,18.04,21.97,33,0.0,66,210,276
2012-04-05 13:00:00,summer,clear,workingday,18.86,22.725,31,0.0,89,202,291
2012-04-05 14:00:00,summer,clear,workingday,18.86,22.725,33,11.0014,143,144,287
2012-04-05 15:00:00,summer,clear,workingday,20.5,24.24,31,7.0015,98,171,269
2012-04-05 16:00:00,summer,clear,workingday,20.5,24.24,31,12.998,84,318,402
2012-04-05 17:00:00,summer,clear,workingday,20.5,24.24,31,11.0014,145,677,822
2012-04-05 18:00:00,summer,clear,workingday,20.5,24.24,31,7.0015,80,618,698
2012-04-05 19:00:00,summer,clear,workingday,19.68,23.485,31,16.9979,64,423,487
2012-04-05 20:00:00,summer,clear,workingday,18.04,21.97,41,12.998,33,279,312
2012-04-05 21:00:00,summer,clear,workingday,17.22,21.21,47,12.998,25,209,234
2012-04-05 22:00:00,summer,clear,workingday,16.4,20.455,47,12.998,20,129,149
2012-04-05 23:00:00,summer,clear,workingday,16.4,20.455,50,8.9981,12,124,136
2012-04-06 00:00:00,summer,clear,workingday,16.4,20.455,43,0.0,12,49,61
2012-04-06 01:00:00,summer,clear,workingday,14.76,17.425,62,8.9981,10,28,38
2012-04-06 02:00:00,summer,clear,workingday,14.76,16.665,50,26.0027,6,5,11
2012-04-06 03:00:00,summer,clear,workingday,13.94,15.15,53,22.0028,3,5,8
2012-04-06 04:00:00,summer,clear,workingday,13.94,15.91,49,16.9979,2,3,5
2012-04-06 05:00:00,summer,clear,workingday,13.12,15.15,53,22.0028,0,23,23
2012-04-06 06:00:00,summer,clear,workingday,12.3,13.635,49,26.0027,0,80,80
2012-04-06 07:00:00,summer,clear,workingday,12.3,14.395,49,19.0012,15,231,246
2012-04-06 08:00:00,summer,clear,workingday,12.3,13.635,49,22.0028,19,489,508
2012-04-06 09:00:00,summer,clear,workingday,13.94,15.15,42,22.0028,58,318,376
2012-04-06 10:00:00,summer,clear,workingday,14.76,16.665,40,22.0028,81,157,238
2012-04-06 11:00:00,summer,clear,workingday,16.4,20.455,37,19.9995,112,179,291
2012-04-06 12:00:00,summer,clear,workingday,17.22,21.21,35,19.9995,113,224,337
2012-04-06 13:00:00,summer,clear,workingday,18.04,21.97,33,22.0028,173,238,411
2012-04-06 14:00:00,summer,clear,workingday,19.68,23.485,29,26.0027,240,250,490
2012-04-06 15:00:00,summer,clear,workingday,20.5,24.24,27,19.0012,218,319,537
2012-04-06 16:00:00,summer,clear,workingday,20.5,24.24,22,27.9993,184,352,536
2012-04-06 17:00:00,summer,clear,workingday,21.32,25.0,23,27.9993,172,483,655
2012-04-06 18:00:00,summer,clear,workingday,20.5,24.24,22,31.0009,104,380,484
2012-04-06 19:00:00,summer,clear,workingday,19.68,23.485,23,19.9995,115,297,412
2012-04-06 20:00:00,summer,clear,workingday,18.86,22.725,24,19.0012,61,191,252
2012-04-06 21:00:00,summer,clear,workingday,18.04,21.97,26,8.9981,54,136,190
2012-04-06 22:00:00,summer,clear,workingday,16.4,20.455,35,15.0013,34,124,158
2012-04-06 23:00:00,summer,clear,workingday,17.22,21.21,30,19.0012,21,92,113
2012-04-07 00:00:00,summer,clear,weekend,17.22,21.21,26,19.9995,9,85,94
2012-04-07 01:00:00,summer,clear,weekend,16.4,20.455,28,16.9979,9,60,69
2012-04-07 02:00:00,summer,clear,weekend,14.76,16.665,29,23.9994,11,25,36
2012-04-07 03:00:00,summer,clear,weekend,14.76,16.665,32,16.9979,7,21,28
2012-04-07 04:00:00,summer,clear,weekend,13.12,15.91,36,11.0014,3,4,7
2012-04-07 05:00:00,summer,clear,weekend,13.12,15.91,33,11.0014,0,2,2
2012-04-07 06:00:00,summer,clear,weekend,13.12,15.91,36,12.998,1,18,19
2012-04-07 07:00:00,summer,clear,weekend,13.12,15.15,33,19.0012,14,40,54
2012-04-07 08:00:00,summer,clear,weekend,13.94,15.91,34,16.9979,29,94,123
2012-04-07 09:00:00,summer,clear,weekend,16.4,20.455,30,16.9979,103,173,276
2012-04-07 10:00:00,summer,clear,weekend,17.22,21.21,28,16.9979,187,176,363
2012-04-07 11:00:00,summer,clear,weekend,18.04,21.97,24,19.9995,251,244,495
2012-04-07 12:00:00,summer,clear,weekend,18.86,22.725,23,26.0027,320,270,590
2012-04-07 13:00:00,summer,clear,weekend,20.5,24.24,22,12.998,355,288,643
2012-04-07 14:00:00,summer,clear,weekend,20.5,24.24,22,19.9995,326,252,578
2012-04-07 15:00:00,summer,clear,weekend,21.32,25.0,19,27.9993,321,305,626
2012-04-07 16:00:00,summer,clear,weekend,22.14,25.76,19,26.0027,354,261,615
2012-04-07 17:00:00,summer,clear,weekend,22.14,25.76,19,27.9993,299,268,567
2012-04-07 18:00:00,summer,clear,weekend,22.14,25.76,18,19.9995,227,290,517
2012-04-07 19:00:00,summer,clear,weekend,22.14,25.76,16,22.0028,170,243,413
2012-04-07 20:00:00,summer,clear,weekend,20.5,24.24,20,15.0013,73,135,208
2012-04-07 21:00:00,summer,clear,weekend,20.5,24.24,20,12.998,75,159,234
2012-04-07 22:00:00,summer,clear,weekend,19.68,23.485,20,12.998,76,106,182
2012-04-07 23:00:00,summer,clear,weekend,18.86,22.725,23,15.0013,32,86,118
2012-04-08 00:00:00,summer,clear,weekend,18.04,21.97,24,15.0013,21,64,85
2012-04-08 01:00:00,summer,clear,weekend,18.04,21.97,24,15.0013,14,50,64
2012-04-08 02:00:00,summer,clear,weekend,18.04,21.97,24,15.0013,7,25,32
2012-04-08 03:00:00,summer,clear,weekend,17.22,21.21,26,8.9981,8,18,26
2012-04-08 04:00:00,summer,clear,weekend,16.4,20.455,40,0.0,0,7,7
2012-04-08 05:00:00,summer,clear,weekend,15.58,19.695,46,0.0,4,8,12
2012-04-08 06:00:00,summer,clear,weekend,14.76,18.94,37,0.0,7,21,28
2012-04-08 07:00:00,summer,clear,weekend,15.58,19.695,27,11.0014,12,25,37
2012-04-08 08:00:00,summer,clear,weekend,16.4,20.455,30,12.998,19,65,84
2012-04-08 09:00:00,summer,clear,weekend,18.04,21.97,26,15.0013,71,108,179
2012-04-08 10:00:00,summer,clear,weekend,20.5,24.24,25,15.0013,113,186,299
2012-04-08 11:00:00,summer,clear,weekend,20.5,24.24,25,19.0012,195,209,404
2012-04-08 12:00:00,summer,clear,weekend,22.14,25.76,24,16.9979,198,259,457
2012-04-08 13:00:00,summer,clear,weekend,23.78,27.275,23,11.0014,229,254,483
2012-04-08 14:00:00,summer,clear,weekend,24.6,29.545,18,30.0026,254,249,503
2012-04-08 15:00:00,summer,clear,weekend,25.42,30.305,17,23.9994,260,226,486
2012-04-08 16:00:00,summer,clear,weekend,26.24,30.305,19,22.0028,232,244,476
2012-04-08 17:00:00,summer,clear,weekend,25.42,30.305,22,19.9995,185,226,411
2012-04-08 18:00:00,summer,clear,weekend,25.42,30.305,25,22.0028,151,159,310
2012-04-08 19:00:00,summer,clear,weekend,24.6,30.305,23,26.0027,89,187,276
2012-04-08 20:00:00,summer,clear,weekend,22.96,26.515,28,27.9993,65,146,211
2012-04-08 21:00:00,summer,clear,weekend,21.32,25.0,34,15.0013,53,77,130
2012-04-08 22:00:00,summer,clear,weekend,20.5,24.24,36,15.0013,33,85,118
2012-04-08 23:00:00,summer,clear,weekend,20.5,24.24,39,16.9979,10,41,51
2012-04-09 00:00:00,summer,clear,workingday,19.68,23.485,39,19.0012,8,29,37
2012-04-09 01:00:00,summer,clear,workingday,18.86,22.725,41,8.9981,4,12,16
2012-04-09 02:00:00,summer,clear,workingday,18.86,22.725,31,12.998,2,4,6
2012-04-09 03:00:00,summer,clear,workingday,18.04,21.97,30,11.0014,0,3,3
2012-04-09 04:00:00,summer,clear,workingday,18.04,21.97,24,12.998,2,3,5
2012-04-09 05:00:00,summer,clear,workingday,18.04,21.97,24,12.998,2,30,32
2012-04-09 06:00:00,summer,clear,workingday,17.22,21.21,26,15.0013,3,108,111
2012-04-09 07:00:00,summer,clear,workingday,17.22,21.21,28,12.998,11,320,331
2012-04-09 08:00:00,summer,clear,workingday,18.04,21.97,30,12.998,22,595,617
2012-04-09 09:00:00,summer,clear,workingday,18.86,22.725,31,23.9994,50,236,286
2012-04-09 10:00:00,summer,clear,workingday,20.5,24.24,27,32.9975,65,113,178
2012-04-09 11:00:00,summer,clear,workingday,21.32,25.0,27,27.9993,96,127,223
2012-04-09 12:00:00,summer,clear,workingday,22.14,25.76,28,47.9988,94,186,280
2012-04-09 13:00:00,summer,clear,workingday,22.14,25.76,28,39.0007,108,173,281
2012-04-09 14:00:00,summer,clear,workingday,22.96,26.515,28,36.9974,66,152,218
2012-04-09 15:00:00,summer,clear,workingday,23.78,27.275,28,36.9974,82,173,255
2012-04-09 16:00:00,summer,clear,workingday,22.96,26.515,30,27.9993,81,310,391
2012-04-09 17:00:00,summer,clear,workingday,22.14,25.76,32,27.9993,67,565,632
2012-04-09 18:00:00,summer,clear,workingday,22.14,25.76,34,19.9995,60,586,646
2012-04-09 19:00:00,summer,clear,workingday,21.32,25.0,34,23.9994,35,386,421
2012-04-09 20:00:00,summer,clear,workingday,20.5,24.24,36,30.0026,21,255,276
2012-04-09 21:00:00,summer,light rain,workingday,19.68,23.485,41,27.9993,14,151,165
2012-04-09 22:00:00,summer,cloudy,workingday,18.86,22.725,41,32.9975,6,102,108
2012-04-09 23:00:00,summer,clear,workingday,18.04,21.97,44,19.9995,6,61,67
2012-04-10 00:00:00,summer,cloudy,workingday,18.04,21.97,47,19.0012,3,23,26
2012-04-10 01:00:00,summer,clear,workingday,17.22,21.21,50,15.0013,0,9,9
2012-04-10 02:00:00,summer,clear,workingday,14.76,17.425,71,8.9981,0,2,2
2012-04-10 03:00:00,summer,clear,workingday,14.76,17.425,71,8.9981,0,2,2
2012-04-10 04:00:00,summer,clear,workingday,13.94,16.665,71,8.9981,0,2,2
2012-04-10 05:00:00,summer,clear,workingday,13.94,16.665,71,8.9981,0,24,24
2012-04-10 06:00:00,summer,clear,workingday,13.94,17.425,71,7.0015,3,100,103
2012-04-10 07:00:00,summer,clear,workingday,13.94,17.425,71,7.0015,16,368,384
2012-04-10 08:00:00,summer,clear,workingday,15.58,19.695,62,8.9981,22,670,692
2012-04-10 09:00:00,summer,clear,workingday,17.22,21.21,67,12.998,16,303,319
2012-04-10 10:00:00,summer,clear,workingday,18.86,22.725,47,11.0014,49,132,181
2012-04-10 11:00:00,summer,clear,workingday,20.5,24.24,36,0.0,78,161,239
2012-04-10 12:00:00,summer,clear,workingday,22.14,25.76,22,19.0012,75,184,259
2012-04-10 13:00:00,summer,clear,workingday,21.32,25.0,23,11.0014,81,202,283
2012-04-10 14:00:00,summer,clear,workingday,22.14,25.76,24,12.998,75,149,224
2012-04-10 15:00:00,summer,clear,workingday,22.96,26.515,21,19.9995,46,157,203
2012-04-10 16:00:00,summer,clear,workingday,23.78,27.275,21,16.9979,66,296,362
2012-04-10 17:00:00,summer,clear,workingday,22.96,26.515,21,35.0008,88,656,744
2012-04-10 18:00:00,summer,clear,workingday,22.14,25.76,22,27.9993,78,626,704
2012-04-10 19:00:00,summer,clear,workingday,21.32,25.0,20,23.9994,51,428,479
2012-04-10 20:00:00,summer,clear,workingday,18.86,22.725,28,26.0027,34,248,282
2012-04-10 21:00:00,summer,clear,workingday,18.04,21.97,30,30.0026,15,191,206
2012-04-10 22:00:00,summer,clear,workingday,16.4,20.455,37,32.9975,9,118,127
2012-04-10 23:00:00,summer,clear,workingday,14.76,16.665,40,27.9993,14,48,62
2012-04-11 00:00:00,summer,clear,workingday,13.94,15.15,36,27.9993,8,22,30
2012-04-11 01:00:00,summer,clear,workingday,13.94,15.91,39,19.0012,3,9,12
2012-04-11 02:00:00,summer,clear,workingday,13.12,15.15,45,19.0012,0,2,2
2012-04-11 03:00:00,summer,clear,workingday,12.3,14.395,49,15.0013,0,2,2
2012-04-11 05:00:00,summer,clear,workingday,11.48,13.635,56,12.998,1,26,27
2012-04-11 06:00:00,summer,clear,workingday,11.48,14.395,56,7.0015,3,103,106
2012-04-11 07:00:00,summer,clear,workingday,11.48,14.395,52,8.9981,18,303,321
2012-04-11 08:00:00,summer,clear,workingday,12.3,14.395,49,15.0013,14,581,595
2012-04-11 09:00:00,summer,cloudy,workingday,13.12,15.15,49,19.9995,20,282,302
2012-04-11 10:00:00,summer,cloudy,workingday,13.94,15.15,49,22.0028,26,127,153
2012-04-11 11:00:00,summer,cloudy,workingday,15.58,19.695,43,22.0028,38,142,180
2012-04-11 12:00:00,summer,cloudy,workingday,14.76,16.665,46,26.0027,35,147,182
2012-04-11 13:00:00,summer,cloudy,workingday,16.4,20.455,40,23.9994,16,147,163
2012-04-11 14:00:00,summer,clear,workingday,14.76,17.425,57,12.998,34,101,135
2012-04-11 15:00:00,summer,light rain,workingday,15.58,19.695,46,15.0013,50,152,202
2012-04-11 16:00:00,summer,clear,workingday,18.04,21.97,33,19.9995,51,256,307
2012-04-11 17:00:00,summer,clear,workingday,17.22,21.21,35,26.0027,52,527,579
2012-04-11 18:00:00,summer,light rain,workingday,16.4,20.455,43,27.9993,39,546,585
2012-04-11 19:00:00,summer,clear,workingday,16.4,20.455,40,23.9994,28,356,384
2012-04-11 20:00:00,summer,clear,workingday,14.76,16.665,46,22.0028,22,213,235
2012-04-11 21:00:00,summer,clear,workingday,13.94,15.15,57,26.0027,11,154,165
2012-04-11 22:00:00,summer,clear,workingday,13.94,15.15,57,22.0028,4,130,134
2012-04-11 23:00:00,summer,clear,workingday,13.94,15.15,57,19.9995,9,52,61
2012-04-12 00:00:00,summer,clear,workingday,13.12,15.15,66,19.0012,1,22,23
2012-04-12 01:00:00,summer,clear,workingday,13.12,15.15,66,15.0013,2,7,9
2012-04-12 02:00:00,summer,clear,workingday,13.12,15.15,61,19.0012,0,4,4
2012-04-12 03:00:00,summer,clear,workingday,13.12,15.15,61,16.9979,2,3,5
2012-04-12 04:00:00,summer,clear,workingday,12.3,14.395,61,15.0013,0,1,1
2012-04-12 05:00:00,summer,clear,workingday,12.3,14.395,61,15.0013,0,21,21
2012-04-12 06:00:00,summer,clear,workingday,12.3,14.395,65,16.9979,2,94,96
2012-04-12 07:00:00,summer,clear,workingday,12.3,13.635,65,22.0028,12,294,306
2012-04-12 08:00:00,summer,clear,workingday,13.12,15.15,66,22.0028,20,604,624
2012-04-12 09:00:00,summer,clear,workingday,14.76,16.665,57,23.9994,16,271,287
2012-04-12 10:00:00,summer,clear,workingday,16.4,20.455,50,19.9995,38,103,141
2012-04-12 11:00:00,summer,clear,workingday,17.22,21.21,47,19.9995,50,174,224
2012-04-12 12:00:00,summer,clear,workingday,18.86,22.725,41,30.0026,60,199,259
2012-04-12 13:00:00,summer,clear,workingday,19.68,23.485,36,30.0026,55,148,203
2012-04-12 14:00:00,summer,clear,workingday,20.5,24.24,31,22.0028,74,150,224
2012-04-12 15:00:00,summer,clear,workingday,19.68,23.485,31,16.9979,42,169,211
2012-04-12 16:00:00,summer,clear,workingday,19.68,23.485,31,19.0012,54,299,353
2012-04-12 17:00:00,summer,clear,workingday,20.5,24.24,27,26.0027,60,596,656
2012-04-12 18:00:00,summer,clear,workingday,20.5,24.24,27,26.0027,63,547,610
2012-04-12 19:00:00,summer,clear,workingday,18.86,22.725,31,19.9995,50,383,433
2012-04-12 20:00:00,summer,clear,workingday,18.04,21.97,33,16.9979,26,254,280
2012-04-12 21:00:00,summer,clear,workingday,17.22,21.21,35,8.9981,13,174,187
2012-04-12 22:00:00,summer,clear,workingday,17.22,21.21,35,12.998,15,143,158
2012-04-12 23:00:00,summer,clear,workingday,17.22,21.21,35,12.998,8,86,94
2012-04-13 00:00:00,summer,clear,workingday,16.4,20.455,37,16.9979,14,41,55
2012-04-13 01:00:00,summer,clear,workingday,14.76,17.425,46,12.998,2,28,30
2012-04-13 02:00:00,summer,clear,workingday,13.94,16.665,49,12.998,6,5,11
2012-04-13 03:00:00,summer,clear,workingday,13.94,16.665,61,11.0014,3,8,11
2012-04-13 04:00:00,summer,cloudy,workingday,13.94,16.665,53,8.9981,1,4,5
2012-04-13 05:00:00,summer,cloudy,workingday,13.94,16.665,53,11.0014,2,19,21
2012-04-13 06:00:00,summer,clear,workingday,13.12,15.91,57,11.0014,0,84,84
2012-04-13 07:00:00,summer,clear,workingday,13.94,15.91,61,15.0013,13,283,296
2012-04-13 08:00:00,summer,clear,workingday,15.58,19.695,46,11.0014,24,539,563
2012-04-13 09:00:00,summer,clear,workingday,17.22,21.21,41,11.0014,36,294,330
2012-04-13 10:00:00,summer,clear,workingday,18.04,21.97,38,12.998,59,133,192
2012-04-13 11:00:00,summer,clear,workingday,18.86,22.725,36,8.9981,75,158,233
2012-04-13 12:00:00,summer,clear,workingday,20.5,24.24,31,0.0,104,218,322
2012-04-13 13:00:00,summer,clear,workingday,21.32,25.0,27,19.0012,112,246,358
2012-04-13 14:00:00,summer,clear,workingday,21.32,25.0,27,0.0,125,223,348
2012-04-13 15:00:00,summer,clear,workingday,22.14,25.76,28,16.9979,115,237,352
2012-04-13 16:00:00,summer,clear,workingday,22.96,26.515,26,16.9979,113,350,463
2012-04-13 17:00:00,summer,clear,workingday,22.96,26.515,24,11.0014,117,621,738
2012-04-13 18:00:00,summer,clear,workingday,22.14,25.76,26,8.9981,107,564,671
2012-04-13 19:00:00,summer,clear,workingday,22.14,25.76,24,11.0014,75,352,427
2012-04-13 20:00:00,summer,clear,workingday,20.5,24.24,29,8.9981,44,242,286
2012-04-13 21:00:00,summer,clear,workingday,20.5,24.24,36,0.0,36,153,189
2012-04-13 22:00:00,summer,clear,workingday,18.04,21.97,62,7.0015,34,181,215
2012-04-13 23:00:00,summer,clear,workingday,17.22,21.21,62,6.0032,35,163,198
2012-04-14 00:00:00,summer,clear,weekend,16.4,20.455,58,8.9981,11,85,96
2012-04-14 01:00:00,summer,clear,weekend,16.4,20.455,58,8.9981,10,60,70
2012-04-14 02:00:00,summer,clear,weekend,15.58,19.695,66,8.9981,3,53,56
2012-04-14 03:00:00,summer,clear,weekend,14.76,18.18,66,6.0032,6,26,32
2012-04-14 04:00:00,summer,clear,weekend,14.76,18.18,71,7.0015,5,9,14
2012-04-14 05:00:00,summer,clear,weekend,14.76,18.18,66,7.0015,2,5,7
2012-04-14 06:00:00,summer,clear,weekend,13.94,16.665,76,11.0014,2,19,21
2012-04-14 07:00:00,summer,clear,weekend,14.76,18.18,71,7.0015,8,56,64
2012-04-14 08:00:00,summer,clear,weekend,14.76,17.425,71,8.9981,24,136,160
2012-04-14 09:00:00,summer,clear,weekend,17.22,21.21,54,8.9981,59,206,265
2012-04-14 10:00:00,summer,clear,weekend,18.86,22.725,51,11.0014,139,267,406
2012-04-14 11:00:00,summer,clear,weekend,21.32,25.0,45,12.998,207,357,564
2012-04-14 12:00:00,summer,clear,weekend,23.78,27.275,35,16.9979,274,404,678
2012-04-14 13:00:00,summer,clear,weekend,25.42,31.06,33,19.9995,308,370,678
2012-04-14 14:00:00,summer,cloudy,weekend,26.24,31.06,27,30.0026,288,372,660
2012-04-14 15:00:00,summer,cloudy,weekend,26.24,31.06,27,23.9994,311,347,658
2012-04-14 16:00:00,summer,cloudy,weekend,26.24,31.06,27,23.9994,253,329,582
2012-04-14 17:00:00,summer,cloudy,weekend,25.42,31.06,33,16.9979,251,309,560
2012-04-14 18:00:00,summer,cloudy,weekend,25.42,31.06,35,15.0013,197,284,481
2012-04-14 19:00:00,summer,cloudy,weekend,24.6,31.06,40,11.0014,163,296,459
2012-04-14 20:00:00,summer,cloudy,weekend,22.96,26.515,46,8.9981,112,209,321
2012-04-14 21:00:00,summer,cloudy,weekend,22.96,26.515,43,8.9981,53,167,220
2012-04-14 22:00:00,summer,cloudy,weekend,22.14,25.76,52,11.0014,64,148,212
2012-04-14 23:00:00,summer,cloudy,weekend,22.14,25.76,56,12.998,45,151,196
2012-04-15 00:00:00,summer,cloudy,weekend,22.14,25.76,56,12.998,30,94,124
2012-04-15 01:00:00,summer,cloudy,weekend,22.14,25.76,56,11.0014,17,89,106
2012-04-15 02:00:00,summer,cloudy,weekend,22.14,25.76,56,7.0015,20,54,74
2012-04-15 03:00:00,summer,cloudy,weekend,21.32,25.0,59,8.9981,18,27,45
2012-04-15 04:00:00,summer,cloudy,weekend,22.14,25.76,52,0.0,2,10,12
2012-04-15 05:00:00,summer,clear,weekend,20.5,24.24,68,11.0014,4,6,10
2012-04-15 06:00:00,summer,clear,weekend,20.5,24.24,63,8.9981,5,11,16
2012-04-15 07:00:00,summer,clear,weekend,20.5,24.24,63,7.0015,16,30,46
2012-04-15 08:00:00,summer,clear,weekend,21.32,25.0,59,0.0,33,64,97
2012-04-15 09:00:00,summer,clear,weekend,22.14,25.76,56,15.0013,97,154,251
2012-04-15 10:00:00,summer,clear,weekend,23.78,27.275,53,15.0013,186,235,421
2012-04-15 11:00:00,summer,clear,weekend,25.42,31.06,46,19.9995,227,301,528
2012-04-15 12:00:00,summer,clear,weekend,26.24,31.06,44,19.0012,275,360,635
2012-04-15 13:00:00,summer,clear,weekend,27.06,31.06,44,19.0012,298,383,681
2012-04-15 14:00:00,summer,clear,weekend,28.7,31.82,39,19.0012,282,346,628
2012-04-15 15:00:00,summer,clear,weekend,28.7,31.82,39,26.0027,266,351,617
2012-04-15 16:00:00,summer,clear,weekend,29.52,32.575,39,23.9994,286,330,616
2012-04-15 17:00:00,summer,clear,weekend,28.7,31.82,42,22.0028,262,361,623
2012-04-15 18:00:00,summer,clear,weekend,28.7,31.82,42,16.9979,184,295,479
2012-04-15 19:00:00,summer,clear,weekend,28.7,31.82,42,16.9979,114,265,379
2012-04-15 20:00:00,summer,clear,weekend,26.24,31.06,50,15.0013,86,205,291
2012-04-15 21:00:00,summer,clear,weekend,25.42,31.06,57,16.9979,76,153,229
2012-04-15 22:00:00,summer,clear,weekend,27.88,31.82,44,23.9994,37,97,134
2012-04-15 23:00:00,summer,clear,weekend,27.06,31.06,50,26.0027,25,65,90
2012-04-16 00:00:00,summer,clear,holiday,26.24,31.06,53,22.0028,15,26,41
2012-04-16 01:00:00,summer,clear,holiday,25.42,30.305,61,23.9994,7,21,28
2012-04-16 02:00:00,summer,clear,holiday,24.6,30.305,64,16.9979,5,9,14
2012-04-16 03:00:00,summer,clear,holiday,23.78,27.275,68,12.998,3,5,8
2012-04-16 04:00:00,summer,clear,holiday,22.14,25.76,77,15.0013,0,6,6
2012-04-16 05:00:00,summer,clear,holiday,22.14,25.76,77,15.0013,4,34,38
2012-04-16 06:00:00,summer,clear,holiday,21.32,25.0,83,11.0014,10,123,133
2012-04-16 07:00:00,summer,clear,holiday,21.32,25.0,83,8.9981,20,367,387
2012-04-16 08:00:00,summer,cloudy,holiday,22.96,26.515,83,11.0014,48,549,597
2012-04-16 09:00:00,summer,clear,holiday,25.42,30.305,69,15.0013,59,238,297
2012-04-16 10:00:00,summer,clear,holiday,25.42,30.305,69,16.9979,75,149,224
2012-04-16 11:00:00,summer,clear,holiday,26.24,30.305,65,16.9979,115,136,251
2012-04-16 12:00:00,summer,clear,holiday,27.88,31.82,57,16.9979,75,196,271
2012-04-16 13:00:00,summer,clear,holiday,30.34,33.335,45,19.9995,79,184,263
2012-04-16 14:00:00,summer,clear,holiday,31.16,34.09,45,22.0028,105,183,288
2012-04-16 15:00:00,summer,clear,holiday,32.8,34.85,33,30.0026,81,194,275
2012-04-16 16:00:00,summer,clear,holiday,32.8,34.85,33,31.0009,92,266,358
